timestamp (seconds since 01/01/1970), system, entity , value (m)
1652101369.693666, lauv-thor, 62, 0.545659
1652101369.892264, lauv-thor, 62, 0.539718
1652101369.893892, lauv-thor, 62, 0.539718
1652101370.092051, lauv-thor, 62, 0.530805
1652101370.093740, lauv-thor, 62, 0.530805
1652101370.292245, lauv-thor, 62, 0.533776
1652101370.293863, lauv-thor, 62, 0.533776
1652101370.354306, lauv-thor, 73, 0.596907
1652101370.491790, lauv-thor, 62, 0.539718
1652101370.493739, lauv-thor, 62, 0.539718
1652101370.692266, lauv-thor, 62, 0.537737
1652101370.693840, lauv-thor, 62, 0.537737
1652101370.891851, lauv-thor, 62, 0.532786
1652101370.893622, lauv-thor, 62, 0.532786
1652101371.092504, lauv-thor, 62, 0.528824
1652101371.094088, lauv-thor, 62, 0.528824
1652101371.292797, lauv-thor, 62, 0.531795
1652101371.294432, lauv-thor, 62, 0.531795
1652101371.354231, lauv-thor, 73, 0.596907
1652101371.493080, lauv-thor, 62, 0.538727
1652101371.494833, lauv-thor, 62, 0.538727
1652101371.692316, lauv-thor, 62, 0.539718
1652101371.693901, lauv-thor, 62, 0.539718
1652101371.892327, lauv-thor, 62, 0.532786
1652101371.893803, lauv-thor, 62, 0.532786
1652101372.092050, lauv-thor, 62, 0.537737
1652101372.093762, lauv-thor, 62, 0.537737
1652101372.292112, lauv-thor, 62, 0.546650
1652101372.293830, lauv-thor, 62, 0.546650
1652101372.354791, lauv-thor, 73, 0.606856
1652101372.491945, lauv-thor, 62, 0.546650
1652101372.493559, lauv-thor, 62, 0.546650
1652101372.692284, lauv-thor, 62, 0.555563
1652101372.693902, lauv-thor, 62, 0.555563
1652101372.891896, lauv-thor, 62, 0.552592
1652101372.893833, lauv-thor, 62, 0.552592
1652101373.093044, lauv-thor, 62, 0.553582
1652101373.094815, lauv-thor, 62, 0.553582
1652101373.291943, lauv-thor, 62, 0.553582
1652101373.293696, lauv-thor, 62, 0.553582
1652101373.354622, lauv-thor, 73, 0.616804
1652101373.492118, lauv-thor, 62, 0.561504
1652101373.493907, lauv-thor, 62, 0.561504
1652101373.691987, lauv-thor, 62, 0.562495
1652101373.693654, lauv-thor, 62, 0.562495
1652101373.892045, lauv-thor, 62, 0.566456
1652101373.893710, lauv-thor, 62, 0.566456
1652101374.091722, lauv-thor, 62, 0.567446
1652101374.093439, lauv-thor, 62, 0.567446
1652101374.292266, lauv-thor, 62, 0.575369
1652101374.294047, lauv-thor, 62, 0.575369
1652101374.354451, lauv-thor, 73, 0.626752
1652101374.492045, lauv-thor, 62, 0.573388
1652101374.493750, lauv-thor, 62, 0.573388
1652101374.692048, lauv-thor, 62, 0.576359
1652101374.693877, lauv-thor, 62, 0.576359
1652101374.892210, lauv-thor, 62, 0.575369
1652101374.894025, lauv-thor, 62, 0.575369
1652101375.092081, lauv-thor, 62, 0.574378
1652101375.093719, lauv-thor, 62, 0.574378
1652101375.291739, lauv-thor, 62, 0.574378
1652101375.293711, lauv-thor, 62, 0.574378
1652101375.354385, lauv-thor, 73, 0.636701
1652101375.492576, lauv-thor, 62, 0.578340
1652101375.494419, lauv-thor, 62, 0.578340
1652101375.692263, lauv-thor, 62, 0.577349
1652101375.694039, lauv-thor, 62, 0.577349
1652101375.892720, lauv-thor, 62, 0.586262
1652101375.894399, lauv-thor, 62, 0.586262
1652101376.092052, lauv-thor, 62, 0.570417
1652101376.093716, lauv-thor, 62, 0.570417
1652101376.292181, lauv-thor, 62, 0.569427
1652101376.293982, lauv-thor, 62, 0.569427
1652101376.353135, lauv-thor, 73, 0.636701
1652101376.492262, lauv-thor, 62, 0.576359
1652101376.494035, lauv-thor, 62, 0.576359
1652101376.692183, lauv-thor, 62, 0.570417
1652101376.693923, lauv-thor, 62, 0.570417
1652101376.891961, lauv-thor, 62, 0.578340
1652101376.893696, lauv-thor, 62, 0.578340
1652101377.092225, lauv-thor, 62, 0.571407
1652101377.094001, lauv-thor, 62, 0.571407
1652101377.291931, lauv-thor, 62, 0.569427
1652101377.293645, lauv-thor, 62, 0.569427
1652101377.353471, lauv-thor, 73, 0.626752
1652101377.492096, lauv-thor, 62, 0.566456
1652101377.493937, lauv-thor, 62, 0.566456
1652101377.691777, lauv-thor, 62, 0.568437
1652101377.693545, lauv-thor, 62, 0.568437
1652101377.892144, lauv-thor, 62, 0.570417
1652101377.894030, lauv-thor, 62, 0.570417
1652101378.092324, lauv-thor, 62, 0.563485
1652101378.093900, lauv-thor, 62, 0.563485
1652101378.292219, lauv-thor, 62, 0.560514
1652101378.293899, lauv-thor, 62, 0.560514
1652101378.353940, lauv-thor, 73, 0.616804
1652101378.491629, lauv-thor, 62, 0.560514
1652101378.493153, lauv-thor, 62, 0.560514
1652101378.692078, lauv-thor, 62, 0.563485
1652101378.693828, lauv-thor, 62, 0.563485
1652101378.891841, lauv-thor, 62, 0.570417
1652101378.893387, lauv-thor, 62, 0.570417
1652101379.092382, lauv-thor, 62, 0.571407
1652101379.094161, lauv-thor, 62, 0.571407
1652101379.291916, lauv-thor, 62, 0.567446
1652101379.293675, lauv-thor, 62, 0.567446
1652101379.353511, lauv-thor, 73, 0.626752
1652101379.492312, lauv-thor, 62, 0.568437
1652101379.493893, lauv-thor, 62, 0.568437
1652101379.692299, lauv-thor, 62, 0.574378
1652101379.694040, lauv-thor, 62, 0.574378
1652101379.892206, lauv-thor, 62, 0.585272
1652101379.894151, lauv-thor, 62, 0.585272
1652101380.091982, lauv-thor, 62, 0.572398
1652101380.093766, lauv-thor, 62, 0.572398
1652101380.292233, lauv-thor, 62, 0.575369
1652101380.294027, lauv-thor, 62, 0.575369
1652101380.353296, lauv-thor, 73, 0.636701
1652101380.491831, lauv-thor, 62, 0.575369
1652101380.493408, lauv-thor, 62, 0.575369
1652101380.692317, lauv-thor, 62, 0.580320
1652101380.694159, lauv-thor, 62, 0.580320
1652101380.891760, lauv-thor, 62, 0.590223
1652101380.893415, lauv-thor, 62, 0.590223
1652101381.092305, lauv-thor, 62, 0.591214
1652101381.094118, lauv-thor, 62, 0.591214
1652101381.291865, lauv-thor, 62, 0.590223
1652101381.293422, lauv-thor, 62, 0.590223
1652101381.353502, lauv-thor, 73, 0.646649
1652101381.492326, lauv-thor, 62, 0.586262
1652101381.494062, lauv-thor, 62, 0.586262
1652101381.691957, lauv-thor, 62, 0.588243
1652101381.693519, lauv-thor, 62, 0.588243
1652101381.892074, lauv-thor, 62, 0.603097
1652101381.893850, lauv-thor, 62, 0.603097
1652101382.092106, lauv-thor, 62, 0.603097
1652101382.093837, lauv-thor, 62, 0.603097
1652101382.292537, lauv-thor, 62, 0.610029
1652101382.294334, lauv-thor, 62, 0.610029
1652101382.353844, lauv-thor, 73, 0.676495
1652101382.491801, lauv-thor, 62, 0.612010
1652101382.493481, lauv-thor, 62, 0.612010
1652101382.692370, lauv-thor, 62, 0.609039
1652101382.694080, lauv-thor, 62, 0.609039
1652101382.891764, lauv-thor, 62, 0.612010
1652101382.893489, lauv-thor, 62, 0.612010
1652101383.092509, lauv-thor, 62, 0.618942
1652101383.094062, lauv-thor, 62, 0.618942
1652101383.301302, lauv-thor, 62, 0.622903
1652101383.301982, lauv-thor, 62, 0.622903
1652101383.353403, lauv-thor, 73, 0.676495
1652101383.492206, lauv-thor, 62, 0.621913
1652101383.493842, lauv-thor, 62, 0.621913
1652101383.691532, lauv-thor, 62, 0.620923
1652101383.693405, lauv-thor, 62, 0.620923
1652101383.892330, lauv-thor, 62, 0.624884
1652101383.894069, lauv-thor, 62, 0.624884
1652101384.092244, lauv-thor, 62, 0.619932
1652101384.093813, lauv-thor, 62, 0.619932
1652101384.292132, lauv-thor, 62, 0.620923
1652101384.293783, lauv-thor, 62, 0.620923
1652101384.353823, lauv-thor, 73, 0.676495
1652101384.492357, lauv-thor, 62, 0.618942
1652101384.494018, lauv-thor, 62, 0.618942
1652101384.692643, lauv-thor, 62, 0.616962
1652101384.694300, lauv-thor, 62, 0.616962
1652101384.892370, lauv-thor, 62, 0.617952
1652101384.894114, lauv-thor, 62, 0.617952
1652101385.092678, lauv-thor, 62, 0.618942
1652101385.094381, lauv-thor, 62, 0.618942
1652101385.292077, lauv-thor, 62, 0.622903
1652101385.293665, lauv-thor, 62, 0.622903
1652101385.353448, lauv-thor, 73, 0.686443
1652101385.492465, lauv-thor, 62, 0.625874
1652101385.494335, lauv-thor, 62, 0.625874
1652101385.691917, lauv-thor, 62, 0.619932
1652101385.693563, lauv-thor, 62, 0.619932
1652101385.892134, lauv-thor, 62, 0.619932
1652101385.893798, lauv-thor, 62, 0.619932
1652101386.091732, lauv-thor, 62, 0.629836
1652101386.093483, lauv-thor, 62, 0.629836
1652101386.292264, lauv-thor, 62, 0.635777
1652101386.293885, lauv-thor, 62, 0.635777
1652101386.353260, lauv-thor, 73, 0.696392
1652101386.491925, lauv-thor, 62, 0.635777
1652101386.493492, lauv-thor, 62, 0.635777
1652101386.692294, lauv-thor, 62, 0.630826
1652101386.693994, lauv-thor, 62, 0.630826
1652101386.891944, lauv-thor, 62, 0.630826
1652101386.893543, lauv-thor, 62, 0.630826
1652101387.092505, lauv-thor, 62, 0.623894
1652101387.094121, lauv-thor, 62, 0.623894
1652101387.291755, lauv-thor, 62, 0.621913
1652101387.293506, lauv-thor, 62, 0.621913
1652101387.352763, lauv-thor, 73, 0.676495
1652101387.491944, lauv-thor, 62, 0.620923
1652101387.493571, lauv-thor, 62, 0.620923
1652101387.691771, lauv-thor, 62, 0.618942
1652101387.693418, lauv-thor, 62, 0.618942
1652101387.891981, lauv-thor, 62, 0.621913
1652101387.893569, lauv-thor, 62, 0.621913
1652101388.091948, lauv-thor, 62, 0.609039
1652101388.093573, lauv-thor, 62, 0.609039
1652101388.292671, lauv-thor, 62, 0.603097
1652101388.294451, lauv-thor, 62, 0.603097
1652101388.353125, lauv-thor, 73, 0.656598
1652101388.492054, lauv-thor, 62, 0.595175
1652101388.493677, lauv-thor, 62, 0.595175
1652101388.692729, lauv-thor, 62, 0.595175
1652101388.694503, lauv-thor, 62, 0.595175
1652101388.891799, lauv-thor, 62, 0.602107
1652101388.893528, lauv-thor, 62, 0.602107
1652101389.092339, lauv-thor, 62, 0.592204
1652101389.094126, lauv-thor, 62, 0.592204
1652101389.291802, lauv-thor, 62, 0.597155
1652101389.293539, lauv-thor, 62, 0.597155
1652101389.352419, lauv-thor, 73, 0.646649
1652101389.492278, lauv-thor, 62, 0.588243
1652101389.493808, lauv-thor, 62, 0.588243
1652101389.691649, lauv-thor, 62, 0.588243
1652101389.693325, lauv-thor, 62, 0.588243
1652101389.892158, lauv-thor, 62, 0.607058
1652101389.893931, lauv-thor, 62, 0.607058
1652101390.092093, lauv-thor, 62, 0.592204
1652101390.093856, lauv-thor, 62, 0.592204
1652101390.292159, lauv-thor, 62, 0.590223
1652101390.293857, lauv-thor, 62, 0.590223
1652101390.352094, lauv-thor, 73, 0.656598
1652101390.492431, lauv-thor, 62, 0.590223
1652101390.494008, lauv-thor, 62, 0.590223
1652101390.692338, lauv-thor, 62, 0.601117
1652101390.693966, lauv-thor, 62, 0.601117
1652101390.891769, lauv-thor, 62, 0.606068
1652101390.893576, lauv-thor, 62, 0.606068
1652101391.092475, lauv-thor, 62, 0.605078
1652101391.094212, lauv-thor, 62, 0.605078
1652101391.292513, lauv-thor, 62, 0.601117
1652101391.294118, lauv-thor, 62, 0.601117
1652101391.352128, lauv-thor, 73, 0.646649
1652101391.492571, lauv-thor, 62, 0.601117
1652101391.494225, lauv-thor, 62, 0.601117
1652101391.692425, lauv-thor, 62, 0.599136
1652101391.693908, lauv-thor, 62, 0.599136
1652101391.892362, lauv-thor, 62, 0.606068
1652101391.894015, lauv-thor, 62, 0.606068
1652101392.092266, lauv-thor, 62, 0.606068
1652101392.093848, lauv-thor, 62, 0.606068
1652101392.292691, lauv-thor, 62, 0.606068
1652101392.294340, lauv-thor, 62, 0.606068
1652101392.352062, lauv-thor, 73, 0.666546
1652101392.491879, lauv-thor, 62, 0.605078
1652101392.493654, lauv-thor, 62, 0.605078
1652101392.692677, lauv-thor, 62, 0.600126
1652101392.694429, lauv-thor, 62, 0.600126
1652101392.892409, lauv-thor, 62, 0.597155
1652101392.894211, lauv-thor, 62, 0.597155
1652101393.093026, lauv-thor, 62, 0.601117
1652101393.094559, lauv-thor, 62, 0.601117
1652101393.292544, lauv-thor, 62, 0.606068
1652101393.294166, lauv-thor, 62, 0.606068
1652101393.353056, lauv-thor, 73, 0.666546
1652101393.491953, lauv-thor, 62, 0.606068
1652101393.493727, lauv-thor, 62, 0.606068
1652101393.691933, lauv-thor, 62, 0.601117
1652101393.693671, lauv-thor, 62, 0.601117
1652101393.892133, lauv-thor, 62, 0.606068
1652101393.893823, lauv-thor, 62, 0.606068
1652101394.092022, lauv-thor, 62, 0.598146
1652101394.093806, lauv-thor, 62, 0.598146
1652101394.292313, lauv-thor, 62, 0.603097
1652101394.293922, lauv-thor, 62, 0.603097
1652101394.351082, lauv-thor, 73, 0.646649
1652101394.491866, lauv-thor, 62, 0.595175
1652101394.493713, lauv-thor, 62, 0.595175
1652101394.692729, lauv-thor, 62, 0.597155
1652101394.694391, lauv-thor, 62, 0.597155
1652101394.891792, lauv-thor, 62, 0.602107
1652101394.893485, lauv-thor, 62, 0.602107
1652101395.092182, lauv-thor, 62, 0.585272
1652101395.093969, lauv-thor, 62, 0.585272
1652101395.291872, lauv-thor, 62, 0.587252
1652101395.293744, lauv-thor, 62, 0.587252
1652101395.351315, lauv-thor, 73, 0.646649
1652101395.492239, lauv-thor, 62, 0.587252
1652101395.493957, lauv-thor, 62, 0.587252
1652101395.692028, lauv-thor, 62, 0.583291
1652101395.693736, lauv-thor, 62, 0.583291
1652101395.892091, lauv-thor, 62, 0.591214
1652101395.893842, lauv-thor, 62, 0.591214
1652101396.091742, lauv-thor, 62, 0.566456
1652101396.093516, lauv-thor, 62, 0.566456
1652101396.292272, lauv-thor, 62, 0.565466
1652101396.293854, lauv-thor, 62, 0.565466
1652101396.355943, lauv-thor, 73, 0.636701
1652101396.492793, lauv-thor, 62, 0.569427
1652101396.494375, lauv-thor, 62, 0.569427
1652101396.692092, lauv-thor, 62, 0.573388
1652101396.693732, lauv-thor, 62, 0.573388
1652101396.891823, lauv-thor, 62, 0.577349
1652101396.893544, lauv-thor, 62, 0.577349
1652101397.092465, lauv-thor, 62, 0.559524
1652101397.094278, lauv-thor, 62, 0.559524
1652101397.291903, lauv-thor, 62, 0.560514
1652101397.293650, lauv-thor, 62, 0.560514
1652101397.355139, lauv-thor, 73, 0.626752
1652101397.492015, lauv-thor, 62, 0.562495
1652101397.493809, lauv-thor, 62, 0.562495
1652101397.691949, lauv-thor, 62, 0.565466
1652101397.693737, lauv-thor, 62, 0.565466
1652101397.894885, lauv-thor, 62, 0.568437
1652101397.899561, lauv-thor, 62, 0.568437
1652101398.091842, lauv-thor, 62, 0.558533
1652101398.093724, lauv-thor, 62, 0.558533
1652101398.292147, lauv-thor, 62, 0.559524
1652101398.293903, lauv-thor, 62, 0.559524
1652101398.352419, lauv-thor, 73, 0.606856
1652101398.491979, lauv-thor, 62, 0.552592
1652101398.493665, lauv-thor, 62, 0.552592
1652101398.692243, lauv-thor, 62, 0.558533
1652101398.693857, lauv-thor, 62, 0.558533
1652101398.891957, lauv-thor, 62, 0.557543
1652101398.893733, lauv-thor, 62, 0.557543
1652101399.092251, lauv-thor, 62, 0.560514
1652101399.093915, lauv-thor, 62, 0.560514
1652101399.291801, lauv-thor, 62, 0.562495
1652101399.293577, lauv-thor, 62, 0.562495
1652101399.352473, lauv-thor, 73, 0.626752
1652101399.492108, lauv-thor, 62, 0.566456
1652101399.493843, lauv-thor, 62, 0.566456
1652101399.691859, lauv-thor, 62, 0.572398
1652101399.693662, lauv-thor, 62, 0.572398
1652101399.891983, lauv-thor, 62, 0.580320
1652101399.893737, lauv-thor, 62, 0.580320
1652101400.091943, lauv-thor, 62, 0.577349
1652101400.093717, lauv-thor, 62, 0.577349
1652101400.292417, lauv-thor, 62, 0.587252
1652101400.294039, lauv-thor, 62, 0.587252
1652101400.352433, lauv-thor, 73, 0.666546
1652101400.492144, lauv-thor, 62, 0.592204
1652101400.493962, lauv-thor, 62, 0.592204
1652101400.692134, lauv-thor, 62, 0.594184
1652101400.694103, lauv-thor, 62, 0.594184
1652101400.891742, lauv-thor, 62, 0.601117
1652101400.893296, lauv-thor, 62, 0.601117
1652101401.092512, lauv-thor, 62, 0.600126
1652101401.094087, lauv-thor, 62, 0.600126
1652101401.291766, lauv-thor, 62, 0.606068
1652101401.293312, lauv-thor, 62, 0.606068
1652101401.352484, lauv-thor, 73, 0.666546
1652101401.492150, lauv-thor, 62, 0.609039
1652101401.493925, lauv-thor, 62, 0.609039
1652101401.692165, lauv-thor, 62, 0.607058
1652101401.694101, lauv-thor, 62, 0.607058
1652101401.892170, lauv-thor, 62, 0.601117
1652101401.893934, lauv-thor, 62, 0.601117
1652101402.092079, lauv-thor, 62, 0.602107
1652101402.093725, lauv-thor, 62, 0.602107
1652101402.292163, lauv-thor, 62, 0.606068
1652101402.293813, lauv-thor, 62, 0.606068
1652101402.351714, lauv-thor, 73, 0.666546
1652101402.492086, lauv-thor, 62, 0.609039
1652101402.493762, lauv-thor, 62, 0.609039
1652101402.692197, lauv-thor, 62, 0.615971
1652101402.693930, lauv-thor, 62, 0.615971
1652101402.893273, lauv-thor, 62, 0.614981
1652101402.894412, lauv-thor, 62, 0.614981
1652101403.092922, lauv-thor, 62, 0.607058
1652101403.094610, lauv-thor, 62, 0.607058
1652101403.292385, lauv-thor, 62, 0.606068
1652101403.294328, lauv-thor, 62, 0.606068
1652101403.350173, lauv-thor, 73, 0.686443
1652101403.492817, lauv-thor, 62, 0.613000
1652101403.494487, lauv-thor, 62, 0.613000
1652101403.691894, lauv-thor, 62, 0.615971
1652101403.693553, lauv-thor, 62, 0.615971
1652101403.892176, lauv-thor, 62, 0.611020
1652101403.893982, lauv-thor, 62, 0.611020
1652101404.092448, lauv-thor, 62, 0.604088
1652101404.094302, lauv-thor, 62, 0.604088
1652101404.292838, lauv-thor, 62, 0.613000
1652101404.294640, lauv-thor, 62, 0.613000
1652101404.352377, lauv-thor, 73, 0.676495
1652101404.491895, lauv-thor, 62, 0.613991
1652101404.493739, lauv-thor, 62, 0.613991
1652101404.692288, lauv-thor, 62, 0.613000
1652101404.694054, lauv-thor, 62, 0.613000
1652101404.891806, lauv-thor, 62, 0.617952
1652101404.893529, lauv-thor, 62, 0.617952
1652101405.092312, lauv-thor, 62, 0.605078
1652101405.094193, lauv-thor, 62, 0.605078
1652101405.292065, lauv-thor, 62, 0.606068
1652101405.293656, lauv-thor, 62, 0.606068
1652101405.352367, lauv-thor, 73, 0.666546
1652101405.492129, lauv-thor, 62, 0.609039
1652101405.493965, lauv-thor, 62, 0.609039
1652101405.691861, lauv-thor, 62, 0.609039
1652101405.693630, lauv-thor, 62, 0.609039
1652101405.892008, lauv-thor, 62, 0.609039
1652101405.893717, lauv-thor, 62, 0.609039
1652101406.092092, lauv-thor, 62, 0.602107
1652101406.093823, lauv-thor, 62, 0.602107
1652101406.292238, lauv-thor, 62, 0.597155
1652101406.293825, lauv-thor, 62, 0.597155
1652101406.351286, lauv-thor, 73, 0.676495
1652101406.491739, lauv-thor, 62, 0.602107
1652101406.493292, lauv-thor, 62, 0.602107
1652101406.692392, lauv-thor, 62, 0.606068
1652101406.694024, lauv-thor, 62, 0.606068
1652101406.891781, lauv-thor, 62, 0.610029
1652101406.893528, lauv-thor, 62, 0.610029
1652101407.092574, lauv-thor, 62, 0.599136
1652101407.094333, lauv-thor, 62, 0.599136
1652101407.291778, lauv-thor, 62, 0.596165
1652101407.293429, lauv-thor, 62, 0.596165
1652101407.351924, lauv-thor, 73, 0.656598
1652101407.492262, lauv-thor, 62, 0.593194
1652101407.494003, lauv-thor, 62, 0.593194
1652101407.691920, lauv-thor, 62, 0.597155
1652101407.693627, lauv-thor, 62, 0.597155
1652101407.892195, lauv-thor, 62, 0.606068
1652101407.893917, lauv-thor, 62, 0.606068
1652101408.091900, lauv-thor, 62, 0.590223
1652101408.093494, lauv-thor, 62, 0.590223
1652101408.292023, lauv-thor, 62, 0.593194
1652101408.293611, lauv-thor, 62, 0.593194
1652101408.351978, lauv-thor, 73, 0.646649
1652101408.491839, lauv-thor, 62, 0.587252
1652101408.493386, lauv-thor, 62, 0.587252
1652101408.692121, lauv-thor, 62, 0.594184
1652101408.693726, lauv-thor, 62, 0.594184
1652101408.891855, lauv-thor, 62, 0.600126
1652101408.893384, lauv-thor, 62, 0.600126
1652101409.092349, lauv-thor, 62, 0.587252
1652101409.094112, lauv-thor, 62, 0.587252
1652101409.291932, lauv-thor, 62, 0.585272
1652101409.293506, lauv-thor, 62, 0.585272
1652101409.351786, lauv-thor, 73, 0.626752
1652101409.492221, lauv-thor, 62, 0.588243
1652101409.493839, lauv-thor, 62, 0.588243
1652101409.691779, lauv-thor, 62, 0.583291
1652101409.693437, lauv-thor, 62, 0.583291
