timestamp (seconds since 01/01/1970), system, entity , value (psu)
1652185654.066858, lauv-thor, 73, 27.288000
1652185655.065994, lauv-thor, 73, 27.301001
1652185656.067115, lauv-thor, 73, 27.301001
1652185657.067659, lauv-thor, 73, 27.308001
1652185658.066178, lauv-thor, 73, 27.313999
1652185659.065672, lauv-thor, 73, 27.316000
1652185660.064650, lauv-thor, 73, 27.312000
1652185661.065187, lauv-thor, 73, 27.313000
1652185662.065612, lauv-thor, 73, 27.313000
1652185663.065404, lauv-thor, 73, 27.322001
1652185664.065615, lauv-thor, 73, 27.313000
1652185665.064433, lauv-thor, 73, 27.301001
1652185666.064529, lauv-thor, 73, 27.297001
1652185667.064933, lauv-thor, 73, 27.323000
1652185668.064120, lauv-thor, 73, 27.309999
1652185669.064232, lauv-thor, 73, 27.316999
1652185670.064291, lauv-thor, 73, 27.334000
1652185671.064026, lauv-thor, 73, 27.336000
1652185672.064350, lauv-thor, 73, 27.340000
1652185673.064297, lauv-thor, 73, 27.340000
1652185674.064390, lauv-thor, 73, 27.344999
1652185675.063965, lauv-thor, 73, 27.318001
1652185676.063904, lauv-thor, 73, 27.318001
1652185677.062926, lauv-thor, 73, 27.351000
1652185678.062896, lauv-thor, 73, 27.351999
1652185679.062554, lauv-thor, 73, 27.353001
1652185680.063409, lauv-thor, 73, 27.355000
1652185681.062584, lauv-thor, 73, 27.358999
1652185682.062229, lauv-thor, 73, 27.356001
1652185683.062928, lauv-thor, 73, 27.367001
1652185684.061973, lauv-thor, 73, 27.368999
1652185685.063230, lauv-thor, 73, 27.372000
1652185686.064118, lauv-thor, 73, 27.382999
1652185687.063171, lauv-thor, 73, 27.386000
1652185688.062908, lauv-thor, 73, 27.396000
1652185689.062389, lauv-thor, 73, 27.399000
1652185690.062569, lauv-thor, 73, 27.410000
1652185691.062851, lauv-thor, 73, 27.417000
1652185692.061967, lauv-thor, 73, 27.424000
1652185693.061462, lauv-thor, 73, 27.434999
1652185694.061759, lauv-thor, 73, 27.443001
1652185695.062427, lauv-thor, 73, 27.455999
1652185696.061733, lauv-thor, 73, 27.462999
1652185697.061657, lauv-thor, 73, 27.468000
1652185698.062108, lauv-thor, 73, 27.476000
1652185699.064606, lauv-thor, 73, 27.483000
1652185700.065299, lauv-thor, 73, 27.493000
1652185701.061339, lauv-thor, 73, 27.478001
1652185702.062319, lauv-thor, 73, 27.497999
1652185703.062287, lauv-thor, 73, 27.509001
1652185704.061567, lauv-thor, 73, 27.497999
1652185705.062442, lauv-thor, 73, 27.507999
1652185706.062451, lauv-thor, 73, 27.514000
1652185707.062404, lauv-thor, 73, 27.518999
1652185708.061643, lauv-thor, 73, 27.514000
1652185709.061451, lauv-thor, 73, 27.530001
1652185710.061832, lauv-thor, 73, 27.566000
1652185711.061323, lauv-thor, 73, 27.582001
1652185712.060996, lauv-thor, 73, 27.613001
1652185713.060857, lauv-thor, 73, 27.625999
1652185714.061169, lauv-thor, 73, 27.632999
1652185715.062911, lauv-thor, 73, 27.629000
1652185716.062619, lauv-thor, 73, 27.624001
1652185717.064225, lauv-thor, 73, 27.618000
1652185718.061177, lauv-thor, 73, 27.632000
1652185719.060743, lauv-thor, 73, 27.618000
1652185720.061032, lauv-thor, 73, 27.591999
1652185721.060958, lauv-thor, 73, 27.584000
1652185722.061207, lauv-thor, 73, 27.590000
1652185723.060113, lauv-thor, 73, 27.586000
1652185724.062476, lauv-thor, 73, 27.587000
1652185725.058913, lauv-thor, 73, 27.587000
1652185726.060633, lauv-thor, 73, 27.589001
1652185727.060291, lauv-thor, 73, 27.594999
1652185728.059787, lauv-thor, 73, 27.596001
1652185729.060241, lauv-thor, 73, 27.605000
1652185730.058921, lauv-thor, 73, 27.610001
1652185731.058991, lauv-thor, 73, 27.612000
1652185732.059613, lauv-thor, 73, 27.613001
1652185733.058886, lauv-thor, 73, 27.617001
1652185734.058736, lauv-thor, 73, 27.622000
1652185735.058173, lauv-thor, 73, 27.631001
1652185736.058903, lauv-thor, 73, 27.634001
1652185737.058672, lauv-thor, 73, 27.636000
1652185738.059351, lauv-thor, 73, 27.639000
1652185739.058483, lauv-thor, 73, 27.636999
1652185740.060328, lauv-thor, 73, 27.636000
1652185741.059419, lauv-thor, 73, 27.639000
1652185742.061752, lauv-thor, 73, 27.622999
1652185743.059409, lauv-thor, 73, 27.648001
1652185744.061302, lauv-thor, 73, 27.653000
1652185745.060577, lauv-thor, 73, 27.650999
1652185746.060279, lauv-thor, 73, 27.662001
1652185747.060571, lauv-thor, 73, 27.671000
1652185748.062682, lauv-thor, 73, 27.667999
1652185749.059586, lauv-thor, 73, 27.687000
1652185750.059418, lauv-thor, 73, 27.687000
1652185751.059433, lauv-thor, 73, 27.697001
1652185752.058809, lauv-thor, 73, 27.688000
1652185753.059304, lauv-thor, 73, 27.697001
1652185754.061787, lauv-thor, 73, 27.691999
1652185755.059431, lauv-thor, 73, 27.701000
1652185756.060013, lauv-thor, 73, 27.709999
1652185757.058842, lauv-thor, 73, 27.705999
1652185758.059481, lauv-thor, 73, 27.708000
1652185759.061664, lauv-thor, 73, 27.705999
1652185760.058959, lauv-thor, 73, 27.707001
1652185761.060309, lauv-thor, 73, 27.705999
1652185762.061486, lauv-thor, 73, 27.714001
1652185763.059944, lauv-thor, 73, 27.711000
1652185764.060702, lauv-thor, 73, 27.711000
1652185765.060029, lauv-thor, 73, 27.712999
1652185766.059475, lauv-thor, 73, 27.718000
1652185767.060510, lauv-thor, 73, 27.705999
1652185768.061476, lauv-thor, 73, 27.697001
1652185769.055213, lauv-thor, 73, 27.705999
1652185770.059909, lauv-thor, 73, 27.702000
1652185771.059392, lauv-thor, 73, 27.695999
1652185772.060641, lauv-thor, 73, 27.697001
1652185773.058757, lauv-thor, 73, 27.687000
1652185774.055718, lauv-thor, 73, 27.691000
1652185775.058820, lauv-thor, 73, 27.697001
1652185776.058738, lauv-thor, 73, 27.695000
1652185777.060636, lauv-thor, 73, 27.701000
1652185778.061785, lauv-thor, 73, 27.708000
1652185779.056273, lauv-thor, 73, 27.709999
1652185780.054863, lauv-thor, 73, 27.714001
1652185781.053498, lauv-thor, 73, 27.709000
1652185782.056577, lauv-thor, 73, 27.716000
1652185783.055292, lauv-thor, 73, 27.719999
1652185784.058093, lauv-thor, 73, 27.722000
1652185785.055270, lauv-thor, 73, 27.719000
1652185786.054882, lauv-thor, 73, 27.722000
1652185787.053769, lauv-thor, 73, 27.726999
1652185788.053776, lauv-thor, 73, 27.732000
1652185789.053236, lauv-thor, 73, 27.726000
1652185790.053723, lauv-thor, 73, 27.733000
1652185791.053144, lauv-thor, 73, 27.736000
1652185792.053340, lauv-thor, 73, 27.730000
1652185793.054015, lauv-thor, 73, 27.728001
1652185794.053411, lauv-thor, 73, 27.743000
1652185795.053314, lauv-thor, 73, 27.740999
1652185796.052798, lauv-thor, 73, 27.743000
1652185797.053230, lauv-thor, 73, 27.747000
1652185798.052751, lauv-thor, 73, 27.747000
1652185799.052767, lauv-thor, 73, 27.754999
1652185800.052345, lauv-thor, 73, 27.761999
1652185801.051854, lauv-thor, 73, 27.768000
1652185802.052303, lauv-thor, 73, 27.771999
1652185803.051679, lauv-thor, 73, 27.778999
1652185804.052665, lauv-thor, 73, 27.785999
1652185805.052181, lauv-thor, 73, 27.792000
1652185806.051502, lauv-thor, 73, 27.788000
1652185807.052279, lauv-thor, 73, 27.778999
1652185808.053851, lauv-thor, 73, 27.771999
1652185809.051698, lauv-thor, 73, 27.773001
1652185810.051104, lauv-thor, 73, 27.768000
1652185811.051183, lauv-thor, 73, 27.739000
1652185812.051418, lauv-thor, 73, 27.737000
1652185813.051013, lauv-thor, 73, 27.764000
1652185814.051020, lauv-thor, 73, 27.778000
1652185815.050848, lauv-thor, 73, 27.775000
1652185816.051282, lauv-thor, 73, 27.792000
1652185817.051293, lauv-thor, 73, 27.806999
1652185818.051151, lauv-thor, 73, 27.830000
1652185819.050299, lauv-thor, 73, 27.830000
1652185820.050557, lauv-thor, 73, 27.834999
1652185821.050391, lauv-thor, 73, 27.839001
1652185822.050291, lauv-thor, 73, 27.837999
1652185823.050832, lauv-thor, 73, 27.847000
1652185824.049667, lauv-thor, 73, 27.856001
1652185825.050578, lauv-thor, 73, 27.860001
1652185826.050375, lauv-thor, 73, 27.844999
1652185827.050113, lauv-thor, 73, 27.865000
1652185828.050156, lauv-thor, 73, 27.874001
1652185829.049907, lauv-thor, 73, 27.875999
1652185830.049405, lauv-thor, 73, 27.865999
1652185831.048898, lauv-thor, 73, 27.896999
1652185832.048631, lauv-thor, 73, 27.903000
1652185833.049438, lauv-thor, 73, 27.892000
1652185834.048534, lauv-thor, 73, 27.865000
1652185835.048769, lauv-thor, 73, 27.837999
1652185836.049641, lauv-thor, 73, 27.837999
1652185837.050110, lauv-thor, 73, 27.841999
1652185838.048780, lauv-thor, 73, 27.816000
1652185839.049300, lauv-thor, 73, 27.785000
1652185840.048699, lauv-thor, 73, 27.778999
1652185841.048883, lauv-thor, 73, 27.785000
1652185842.047933, lauv-thor, 73, 27.840000
1652185843.048699, lauv-thor, 73, 27.864000
1652185844.048708, lauv-thor, 73, 27.834000
1652185845.047884, lauv-thor, 73, 27.788000
1652185846.050821, lauv-thor, 73, 27.791000
1652185847.048824, lauv-thor, 73, 27.808001
1652185848.048639, lauv-thor, 73, 27.788000
1652185849.048724, lauv-thor, 73, 27.799999
1652185850.048930, lauv-thor, 73, 27.809000
1652185851.047705, lauv-thor, 73, 27.811001
1652185852.048282, lauv-thor, 73, 27.794001
1652185853.048227, lauv-thor, 73, 27.823999
1652185854.047994, lauv-thor, 73, 27.865000
1652185855.048002, lauv-thor, 73, 27.844000
1652185856.047916, lauv-thor, 73, 27.827999
1652185857.047426, lauv-thor, 73, 27.830999
1652185858.047365, lauv-thor, 73, 27.841000
1652185859.047930, lauv-thor, 73, 27.837999
1652185860.048018, lauv-thor, 73, 27.850000
1652185861.047782, lauv-thor, 73, 27.841999
1652185862.047647, lauv-thor, 73, 27.822001
1652185863.047461, lauv-thor, 73, 27.783001
1652185864.047296, lauv-thor, 73, 27.809999
1652185865.047333, lauv-thor, 73, 27.863001
1652185866.046287, lauv-thor, 73, 27.889000
1652185867.046659, lauv-thor, 73, 27.903000
1652185868.047247, lauv-thor, 73, 27.886999
1652185869.047495, lauv-thor, 73, 27.889999
1652185870.048158, lauv-thor, 73, 27.931000
1652185871.047103, lauv-thor, 73, 27.951000
1652185872.048270, lauv-thor, 73, 27.965000
1652185873.049473, lauv-thor, 73, 27.974001
1652185874.049231, lauv-thor, 73, 27.978001
1652185875.055539, lauv-thor, 73, 27.979000
1652185876.046447, lauv-thor, 73, 27.985001
1652185877.048273, lauv-thor, 73, 27.893000
1652185878.045745, lauv-thor, 73, 27.782000
1652185879.045676, lauv-thor, 73, 27.848000
1652185880.049633, lauv-thor, 73, 27.570000
1652185881.045127, lauv-thor, 73, 27.535999
1652185882.046027, lauv-thor, 73, 27.580000
1652185883.046588, lauv-thor, 73, 27.718000
1652185884.045878, lauv-thor, 73, 27.766001
1652185885.049240, lauv-thor, 73, 27.712000
1652185886.045300, lauv-thor, 73, 27.775999
1652185887.044841, lauv-thor, 73, 27.865000
1652185888.044210, lauv-thor, 73, 27.849001
1652185889.043713, lauv-thor, 73, 27.863001
1652185890.044888, lauv-thor, 73, 27.920000
1652185891.044859, lauv-thor, 73, 27.971001
1652185892.045122, lauv-thor, 73, 27.976000
1652185893.044598, lauv-thor, 73, 28.018000
1652185894.044707, lauv-thor, 73, 28.025000
1652185895.044274, lauv-thor, 73, 27.812000
1652185896.045262, lauv-thor, 73, 27.722000
1652185897.044940, lauv-thor, 73, 27.771999
1652185898.044831, lauv-thor, 73, 27.719999
1652185899.043641, lauv-thor, 73, 27.729000
1652185900.044134, lauv-thor, 73, 27.577999
1652185901.043538, lauv-thor, 73, 27.537001
1652185902.043683, lauv-thor, 73, 27.514999
1652185903.044785, lauv-thor, 73, 27.542999
1652185904.044008, lauv-thor, 73, 27.573999
1652185905.043033, lauv-thor, 73, 27.587000
1652185906.043730, lauv-thor, 73, 27.575001
1652185907.043005, lauv-thor, 73, 27.622000
1652185908.042419, lauv-thor, 73, 27.635000
1652185909.042886, lauv-thor, 73, 27.598000
1652185910.042787, lauv-thor, 73, 27.577000
1652185911.047099, lauv-thor, 73, 27.596001
1652185912.042924, lauv-thor, 73, 27.608999
1652185913.042344, lauv-thor, 73, 27.614000
1652185914.042630, lauv-thor, 73, 27.618000
1652185915.042483, lauv-thor, 73, 27.580000
1652185916.042293, lauv-thor, 73, 27.583000
1652185917.042096, lauv-thor, 73, 27.587999
1652185918.041500, lauv-thor, 73, 27.589001
1652185919.041526, lauv-thor, 73, 27.587999
1652185920.041850, lauv-thor, 73, 27.591000
1652185921.041620, lauv-thor, 73, 27.627001
1652185922.041393, lauv-thor, 73, 27.670000
1652185923.040689, lauv-thor, 73, 27.709000
1652185924.041608, lauv-thor, 73, 27.724001
1652185925.040927, lauv-thor, 73, 27.723000
1652185926.041328, lauv-thor, 73, 27.739000
1652185927.041204, lauv-thor, 73, 27.728001
1652185928.043630, lauv-thor, 73, 27.697001
1652185929.040645, lauv-thor, 73, 27.677999
1652185930.040284, lauv-thor, 73, 27.646000
1652185931.040329, lauv-thor, 73, 27.653000
1652185932.040607, lauv-thor, 73, 27.677999
1652185933.039838, lauv-thor, 73, 27.698999
1652185934.040524, lauv-thor, 73, 27.698000
1652185935.040644, lauv-thor, 73, 27.712000
1652185936.040475, lauv-thor, 73, 27.722000
1652185937.040113, lauv-thor, 73, 27.721001
1652185938.039191, lauv-thor, 73, 27.708000
1652185939.039318, lauv-thor, 73, 27.687000
1652185940.039599, lauv-thor, 73, 27.708000
1652185941.039538, lauv-thor, 73, 27.716999
1652185942.038788, lauv-thor, 73, 27.705999
1652185943.038702, lauv-thor, 73, 27.698000
1652185944.040588, lauv-thor, 73, 27.721001
1652185945.039590, lauv-thor, 73, 27.733000
1652185946.038225, lauv-thor, 73, 27.766001
1652185947.038854, lauv-thor, 73, 27.766001
1652185948.039172, lauv-thor, 73, 27.725000
1652185949.040189, lauv-thor, 73, 27.679001
1652185950.037957, lauv-thor, 73, 27.658001
1652185951.038371, lauv-thor, 73, 27.620001
1652185952.038160, lauv-thor, 73, 27.650000
1652185953.038238, lauv-thor, 73, 27.599001
1652185954.037927, lauv-thor, 73, 27.638000
1652185955.037951, lauv-thor, 73, 27.679001
1652185956.038445, lauv-thor, 73, 27.690001
1652185957.038761, lauv-thor, 73, 27.719000
1652185958.038383, lauv-thor, 73, 27.782000
1652185959.040086, lauv-thor, 73, 27.804001
1652185960.040518, lauv-thor, 73, 27.760000
1652185961.037910, lauv-thor, 73, 27.724001
1652185962.037928, lauv-thor, 73, 27.742001
1652185963.038369, lauv-thor, 73, 27.743999
1652185964.037999, lauv-thor, 73, 27.728001
1652185965.037703, lauv-thor, 73, 27.726000
1652185966.037601, lauv-thor, 73, 27.754000
1652185967.038444, lauv-thor, 73, 27.768000
1652185968.038180, lauv-thor, 73, 27.801001
1652185969.038606, lauv-thor, 73, 27.737000
1652185970.037972, lauv-thor, 73, 27.701000
1652185971.037404, lauv-thor, 73, 27.688999
1652185972.037713, lauv-thor, 73, 27.738001
1652185973.038164, lauv-thor, 73, 27.849001
1652185974.036653, lauv-thor, 73, 27.933001
1652185975.037751, lauv-thor, 73, 27.944000
1652185976.036576, lauv-thor, 73, 27.931999
1652185977.037731, lauv-thor, 73, 27.790001
1652185978.036206, lauv-thor, 73, 27.740999
1652185979.037927, lauv-thor, 73, 27.784000
1652185980.037614, lauv-thor, 73, 27.858000
1652185981.037611, lauv-thor, 73, 27.813999
1652185982.037768, lauv-thor, 73, 27.730000
1652185983.036572, lauv-thor, 73, 27.729000
1652185984.036700, lauv-thor, 73, 27.757000
1652185985.036777, lauv-thor, 73, 27.805000
1652185986.035396, lauv-thor, 73, 27.806999
1652185987.035485, lauv-thor, 73, 27.761999
1652185988.040168, lauv-thor, 73, 27.716000
1652185989.039416, lauv-thor, 73, 27.746000
1652185990.036890, lauv-thor, 73, 27.799000
1652185991.037421, lauv-thor, 73, 27.879999
1652185992.036177, lauv-thor, 73, 27.716999
1652185993.036735, lauv-thor, 73, 27.686001
1652185994.035496, lauv-thor, 73, 27.747999
1652185995.034421, lauv-thor, 73, 27.837999
1652185996.034475, lauv-thor, 73, 27.872999
1652185997.034725, lauv-thor, 73, 27.774000
1652185998.036687, lauv-thor, 73, 27.764000
1652185999.034459, lauv-thor, 73, 27.854000
1652186000.034930, lauv-thor, 73, 27.905001
1652186001.035447, lauv-thor, 73, 27.783001
1652186002.034741, lauv-thor, 73, 27.747000
1652186003.034333, lauv-thor, 73, 27.823999
1652186004.034618, lauv-thor, 73, 28.070000
1652186005.033761, lauv-thor, 73, 28.171000
1652186006.033649, lauv-thor, 73, 27.862000
1652186007.033503, lauv-thor, 73, 27.693001
1652186008.033730, lauv-thor, 73, 27.839001
1652186009.033818, lauv-thor, 73, 28.059999
1652186010.033866, lauv-thor, 73, 28.002001
1652186011.034522, lauv-thor, 73, 27.930000
1652186012.033326, lauv-thor, 73, 27.923000
1652186013.032980, lauv-thor, 73, 27.843000
1652186014.033729, lauv-thor, 73, 27.743999
1652186015.032900, lauv-thor, 73, 27.742001
1652186016.033100, lauv-thor, 73, 27.805000
1652186017.033588, lauv-thor, 73, 27.907000
1652186018.036484, lauv-thor, 73, 27.792999
1652186019.032949, lauv-thor, 73, 27.731001
1652186020.031760, lauv-thor, 73, 27.693001
1652186021.035307, lauv-thor, 73, 27.695999
1652186022.033635, lauv-thor, 73, 27.740000
1652186023.032738, lauv-thor, 73, 27.763000
1652186024.032772, lauv-thor, 73, 27.872999
1652186025.032151, lauv-thor, 73, 27.829000
1652186026.034188, lauv-thor, 73, 27.673000
1652186027.034194, lauv-thor, 73, 27.618999
1652186028.030638, lauv-thor, 73, 27.650999
1652186029.031101, lauv-thor, 73, 27.719000
1652186030.031242, lauv-thor, 73, 27.837999
1652186031.030212, lauv-thor, 73, 27.914000
1652186032.030932, lauv-thor, 73, 27.799999
1652186033.030742, lauv-thor, 73, 27.818001
1652186034.031253, lauv-thor, 73, 28.003000
1652186035.031402, lauv-thor, 73, 27.844999
1652186036.030890, lauv-thor, 73, 27.757999
1652186037.030165, lauv-thor, 73, 27.885000
1652186038.030596, lauv-thor, 73, 28.076000
1652186039.030442, lauv-thor, 73, 27.983000
1652186040.029209, lauv-thor, 73, 27.815001
1652186041.029610, lauv-thor, 73, 27.739000
1652186042.029753, lauv-thor, 73, 27.782000
1652186043.029811, lauv-thor, 73, 27.788000
1652186044.030354, lauv-thor, 73, 27.778000
1652186045.032101, lauv-thor, 73, 27.811001
1652186046.032830, lauv-thor, 73, 27.733000
1652186047.029748, lauv-thor, 73, 27.743000
1652186048.031638, lauv-thor, 73, 27.836000
1652186049.029746, lauv-thor, 73, 27.802000
1652186050.029247, lauv-thor, 73, 27.771999
1652186051.029418, lauv-thor, 73, 27.797001
1652186052.028936, lauv-thor, 73, 27.851999
1652186053.028983, lauv-thor, 73, 27.830000
1652186054.028777, lauv-thor, 73, 27.771000
1652186055.029292, lauv-thor, 73, 27.834999
1652186056.029105, lauv-thor, 73, 27.875999
1652186057.028809, lauv-thor, 73, 27.726999
1652186058.028805, lauv-thor, 73, 27.627001
1652186059.028897, lauv-thor, 73, 27.625000
1652186060.028806, lauv-thor, 73, 27.864000
1652186061.028713, lauv-thor, 73, 27.969999
1652186062.028732, lauv-thor, 73, 27.767000
1652186063.027591, lauv-thor, 73, 27.608000
1652186064.027285, lauv-thor, 73, 27.620001
1652186065.028438, lauv-thor, 73, 27.906000
1652186066.027173, lauv-thor, 73, 27.905001
1652186067.028520, lauv-thor, 73, 27.679001
1652186068.028419, lauv-thor, 73, 27.781000
1652186069.028760, lauv-thor, 73, 27.940001
1652186070.028316, lauv-thor, 73, 27.781000
1652186071.028447, lauv-thor, 73, 27.805000
1652186072.027384, lauv-thor, 73, 27.844999
1652186073.027477, lauv-thor, 73, 27.620001
1652186074.026893, lauv-thor, 73, 27.688000
1652186075.027228, lauv-thor, 73, 27.856001
1652186076.027023, lauv-thor, 73, 27.910999
1652186077.026892, lauv-thor, 73, 27.882000
1652186078.028846, lauv-thor, 73, 27.815001
1652186079.028001, lauv-thor, 73, 27.881001
1652186080.027699, lauv-thor, 73, 27.926001
1652186081.027620, lauv-thor, 73, 27.959999
1652186082.027297, lauv-thor, 73, 27.802999
1652186083.026891, lauv-thor, 73, 27.665001
1652186084.026695, lauv-thor, 73, 27.695999
1652186085.027109, lauv-thor, 73, 27.796000
1652186086.025655, lauv-thor, 73, 27.826000
1652186087.027396, lauv-thor, 73, 27.850000
1652186088.026475, lauv-thor, 73, 27.770000
1652186089.026521, lauv-thor, 73, 27.674999
1652186090.026341, lauv-thor, 73, 27.681999
1652186091.026684, lauv-thor, 73, 27.716999
1652186092.026031, lauv-thor, 73, 27.742001
1652186093.025133, lauv-thor, 73, 27.677000
1652186094.025887, lauv-thor, 73, 27.898001
1652186095.025589, lauv-thor, 73, 27.867001
1652186096.025982, lauv-thor, 73, 27.725000
1652186097.025946, lauv-thor, 73, 27.750999
1652186098.025926, lauv-thor, 73, 27.829000
1652186099.026142, lauv-thor, 73, 27.844999
1652186100.026172, lauv-thor, 73, 27.889999
1652186101.026113, lauv-thor, 73, 27.875000
1652186102.027602, lauv-thor, 73, 27.900000
1652186103.025789, lauv-thor, 73, 27.853001
1652186104.025475, lauv-thor, 73, 27.857000
1652186105.024716, lauv-thor, 73, 27.837000
1652186106.026334, lauv-thor, 73, 27.875999
1652186107.025910, lauv-thor, 73, 28.051001
1652186108.029035, lauv-thor, 73, 28.216999
1652186109.027960, lauv-thor, 73, 28.138000
1652186110.025665, lauv-thor, 73, 28.044001
1652186111.025620, lauv-thor, 73, 27.921000
1652186112.026978, lauv-thor, 73, 27.915001
1652186113.025523, lauv-thor, 73, 27.882999
1652186114.026482, lauv-thor, 73, 27.783001
1652186115.025317, lauv-thor, 73, 27.731001
1652186116.025115, lauv-thor, 73, 27.763000
1652186117.026142, lauv-thor, 73, 27.959999
1652186118.024881, lauv-thor, 73, 28.114000
1652186119.025213, lauv-thor, 73, 28.084999
1652186120.025633, lauv-thor, 73, 27.818001
1652186121.025508, lauv-thor, 73, 27.754000
1652186122.026138, lauv-thor, 73, 27.774000
1652186123.026374, lauv-thor, 73, 27.819000
1652186124.025332, lauv-thor, 73, 27.860001
1652186125.026769, lauv-thor, 73, 27.775999
1652186126.024569, lauv-thor, 73, 27.723000
1652186127.024819, lauv-thor, 73, 27.702999
1652186128.022521, lauv-thor, 73, 27.719999
1652186129.023121, lauv-thor, 73, 27.742001
1652186130.027435, lauv-thor, 73, 27.804001
1652186131.023277, lauv-thor, 73, 27.834000
1652186132.025847, lauv-thor, 73, 27.851999
1652186133.023905, lauv-thor, 73, 27.893999
1652186134.023291, lauv-thor, 73, 27.837999
1652186135.024169, lauv-thor, 73, 27.813999
1652186136.022969, lauv-thor, 73, 27.798000
1652186137.023242, lauv-thor, 73, 27.816999
1652186138.023536, lauv-thor, 73, 27.837999
1652186139.025797, lauv-thor, 73, 27.892000
1652186140.022281, lauv-thor, 73, 27.861000
1652186141.022584, lauv-thor, 73, 27.858999
1652186142.022079, lauv-thor, 73, 27.914000
1652186143.022527, lauv-thor, 73, 27.988001
1652186144.022506, lauv-thor, 73, 27.981001
1652186145.022256, lauv-thor, 73, 27.919001
1652186146.021868, lauv-thor, 73, 27.962999
1652186147.021111, lauv-thor, 73, 28.007000
1652186148.020995, lauv-thor, 73, 28.084000
1652186149.021182, lauv-thor, 73, 28.129000
1652186150.021266, lauv-thor, 73, 28.028000
1652186151.020553, lauv-thor, 73, 28.013000
1652186152.020525, lauv-thor, 73, 28.045000
1652186153.020983, lauv-thor, 73, 28.006001
1652186154.019532, lauv-thor, 73, 27.992001
1652186155.021414, lauv-thor, 73, 27.981001
1652186156.021440, lauv-thor, 73, 27.990000
1652186157.020848, lauv-thor, 73, 28.059000
1652186158.020352, lauv-thor, 73, 28.084999
1652186159.020365, lauv-thor, 73, 28.047001
1652186160.019297, lauv-thor, 73, 27.974001
1652186161.019302, lauv-thor, 73, 27.951000
1652186162.018865, lauv-thor, 73, 28.028000
1652186163.019271, lauv-thor, 73, 28.079000
1652186164.020076, lauv-thor, 73, 28.132999
1652186165.019260, lauv-thor, 73, 28.018999
1652186166.018983, lauv-thor, 73, 27.989000
1652186167.020576, lauv-thor, 73, 27.981001
1652186168.020088, lauv-thor, 73, 28.055000
1652186169.018546, lauv-thor, 73, 28.044001
1652186170.018113, lauv-thor, 73, 28.024000
1652186171.018637, lauv-thor, 73, 27.988001
1652186172.021756, lauv-thor, 73, 27.952999
1652186173.017762, lauv-thor, 73, 27.957001
1652186174.018108, lauv-thor, 73, 27.972000
1652186175.018275, lauv-thor, 73, 28.052999
1652186176.017626, lauv-thor, 73, 28.094000
1652186177.022107, lauv-thor, 73, 28.007999
1652186178.017566, lauv-thor, 73, 27.996000
1652186179.017989, lauv-thor, 73, 27.976999
1652186180.017276, lauv-thor, 73, 27.982000
1652186181.017277, lauv-thor, 73, 27.992001
1652186182.019618, lauv-thor, 73, 27.997999
1652186183.017581, lauv-thor, 73, 28.002001
1652186184.017164, lauv-thor, 73, 28.007999
1652186185.017377, lauv-thor, 73, 28.047001
1652186186.017116, lauv-thor, 73, 28.055000
1652186187.017083, lauv-thor, 73, 27.988001
1652186188.016993, lauv-thor, 73, 27.895000
1652186189.016863, lauv-thor, 73, 27.936001
1652186190.016816, lauv-thor, 73, 27.907000
1652186191.016749, lauv-thor, 73, 27.893000
1652186192.016363, lauv-thor, 73, 27.907000
1652186193.016349, lauv-thor, 73, 27.916000
1652186194.015698, lauv-thor, 73, 27.903999
1652186195.015494, lauv-thor, 73, 27.837000
1652186196.016400, lauv-thor, 73, 27.969000
1652186197.015337, lauv-thor, 73, 27.896999
1652186198.018443, lauv-thor, 73, 27.878000
1652186199.017323, lauv-thor, 73, 27.860001
1652186200.015472, lauv-thor, 73, 27.844000
1652186201.015833, lauv-thor, 73, 27.834000
1652186202.015857, lauv-thor, 73, 27.805000
1652186203.015284, lauv-thor, 73, 27.804001
1652186204.015002, lauv-thor, 73, 27.753000
1652186205.015001, lauv-thor, 73, 27.760000
1652186206.015238, lauv-thor, 73, 27.761999
1652186207.015090, lauv-thor, 73, 27.754000
1652186527.987188, lauv-thor, 73, 27.662001
1652186528.987690, lauv-thor, 73, 27.665001
1652186529.987274, lauv-thor, 73, 27.656000
1652186530.985858, lauv-thor, 73, 27.653999
1652186531.986459, lauv-thor, 73, 27.662001
1652186532.991626, lauv-thor, 73, 27.684000
1652186533.987252, lauv-thor, 73, 27.684999
1652186534.987281, lauv-thor, 73, 27.691999
1652186535.986631, lauv-thor, 73, 27.708000
1652186536.986358, lauv-thor, 73, 27.671000
1652186537.987200, lauv-thor, 73, 27.719999
1652186538.985559, lauv-thor, 73, 27.716000
1652186539.986124, lauv-thor, 73, 27.698000
1652186540.984754, lauv-thor, 73, 27.719999
1652186541.985975, lauv-thor, 73, 27.739000
1652186542.988517, lauv-thor, 73, 27.730000
1652186543.985567, lauv-thor, 73, 27.737000
1652186544.986437, lauv-thor, 73, 27.763000
1652186545.984836, lauv-thor, 73, 27.766001
1652186546.986138, lauv-thor, 73, 27.784000
1652186547.988243, lauv-thor, 73, 27.787001
1652186548.984423, lauv-thor, 73, 27.761000
1652186549.984847, lauv-thor, 73, 27.778999
1652186550.984282, lauv-thor, 73, 27.763000
1652186551.984326, lauv-thor, 73, 27.784000
1652186552.984771, lauv-thor, 73, 27.782000
1652186553.983647, lauv-thor, 73, 27.785000
1652186554.985878, lauv-thor, 73, 27.768999
